log_id,xi_start,yi_start,xj_start,yj_start,typei,xi_end,yi_end,xj_end,yj_end,typej,direction,PET,ifirst,angle_start,angle_end,start,end
59,0.0001921357449606986,0.9999999815419275,-0.010143507449670347,-0.999948553304928,HV,0.01758940078970395,0.9998452945230373,0.9996981127643421,-0.024569968160594518,HV,L-R,2.6000000000000005,True,179.4298184342164,90.40004675334204,opposite,cross
60,0.6539460511967123,0.7565411833629594,-0.4829541591011435,-0.8756456362061694,HV,-0.9465025163205731,0.3226964310289518,-0.6907730672351079,-0.7230716213367809,HV,R-L,3.8000000000000007,True,168.03873900880185,65.1347371976885,opposite,cross
61,0.40123486507840006,0.9159752087504979,-0.21563168810520172,-0.9764747693027717,HV,-0.2877868336072092,-0.9576944911621538,-0.5432606164227123,-0.8395641146714257,HV,L-R,2.6999999999999993,False,168.7971911050595,16.18037693213989,opposite,parallel
62,-0.03508227276684057,0.9993844276040693,0.02690455039910685,-0.9996380070644683,HV,-0.030585648476745754,0.9995321496116355,0.9205664370209179,-0.3905860148937909,HV,L-R,4.699999999999999,True,179.5312245066828,114.7436697851602,opposite,cross
63,-0.03243334202788334,0.9994739007722524,0.054799142381793293,-0.9984973980908614,HV,-0.027937571759142556,0.9996096698632935,0.949183437166239,-0.31472337474246254,HV,L-R,3.0999999999999996,True,178.71728643644087,109.94502824434399,opposite,cross
64,0.04176542458751471,0.9991274439775062,-0.004270051152335901,-0.9999908832900211,HV,0.006474538248909863,0.99997903995757,0.877916917784259,-0.47881299634427926,HV,L-R,3.3000000000000007,True,177.85097784759307,118.23693929011712,opposite,cross
65,0.05530822447209766,0.9984693286755203,0.03024358299786614,-0.9995425582172334,HV,0.051448469426187485,0.9986756505461134,0.8985737893916496,-0.43882245272812953,HV,L-R,3.5999999999999996,True,175.09636037807675,113.07969095582827,opposite,cross
66,-0.3245868829869126,0.9458558851076839,-0.9826864600252411,0.18527633762318457,HV,-0.00399042283565675,0.9999920382311014,-0.9985410255252735,0.05399833648303356,Pedestrian,L-R,4.2,False,60.38220779000785,86.67598271733966,cross,cross
67,-0.03801362650248642,0.9992772208952475,-0.6971904508925684,0.716885956888693,HV,-0.027669394744066978,0.999617129002148,0.43078547282875945,-0.9024543625024494,Pedestrian,L-R,5.4,True,42.02348060318776,156.06812334704327,cross,cross
68,-0.03223773265086466,0.9994802292159316,-0.9996278474042755,0.027279418870177898,HV,0.04121309052660078,0.9991503796572596,-0.112377979980643,-0.9936655320657299,HV,L-R,5.1,False,86.58940440238385,175.9095911933237,cross,opposite
69,0.35869984705042446,0.9334529552826977,-0.5288749349581219,-0.8486997721061568,HV,-0.9994134826538819,0.03424457168134714,-0.5168185045901948,-0.8560949908235386,HV,L-R,2.8000000000000003,False,169.09090044311188,60.84336910714594,opposite,cross
70,0.3894746985987727,0.9210371649132272,0.7545935431335076,-0.6561924905553395,HV,-0.8712920111150673,0.4907649451285835,0.7492109859773771,-0.6623314113725894,HV,L-R,4.9,True,108.08831530178658,167.9129488183006,cross,opposite
71,0.6207487139653984,0.7840095880219221,-0.832215961006745,-0.5544516157841186,HV,0.06154257611724806,-0.9981044591248217,-0.7517516516100378,-0.6594463240488798,HV,L-R,3.2,False,162.04378191384842,52.27069955922454,opposite,cross
72,-0.2267114184631708,0.9739619770496265,0.9916076404995251,-0.12928374724985653,HV,-0.9916148209475654,0.1292286612061278,0.9967992113435532,-0.07994580830081256,HV,L-R,3.500000000000001,True,110.53174093951496,177.16042891996096,cross,opposite
73,-0.7552760128013368,-0.6554068541653457,0.6846132768341336,0.7289064831529692,HV,0.6009527990825192,0.7992845133460833,0.7353351260599035,0.6777036611841976,HV,R-L,4.1,False,174.15570814451195,10.39737403315144,opposite,parallel
74,-0.027185679071783438,0.9996304011250389,0.9949887867369682,-0.09998657043671451,HV,0.7754346653497476,0.6314278104216863,0.5897320985813002,0.8075989424850032,Pedestrian,L-R,3.2,True,97.29621374527137,14.706458058407035,cross,parallel
75,-0.9978269878120545,0.06588856041773945,-0.9939306886490761,0.11000811861664216,HV,0.024341902501960853,0.9997036919920748,-0.9985273245966199,0.05425110168389689,HV,R-L,3.8000000000000007,True,2.5379102904176083,88.28494011958524,parallel,cross
76,-0.6999500243856012,0.7141918253260788,0.7056734992789159,-0.7085371637503921,HV,0.28167608169248337,0.9595095544091102,0.4627535810577769,-0.886486956033874,Pedestrian,R-L,4.1,False,179.5390138402516,136.07480171194376,opposite,cross
77,0.0664611514479298,0.9977890134433308,-0.7735300445358386,-0.6337596312486174,HV,-0.4987436336884947,0.8667495531323893,-0.7973538321087121,-0.6035121095898172,Pedestrian,R-L,4.1000000000000005,True,133.13880162850276,97.20493602880613,cross,cross
78,0.4181068161795892,0.9083978700240151,-0.36603221528448954,-0.9306021799748425,HV,-0.5362035998886626,0.8440886798591952,-0.41091681320943474,-0.9116728429770202,HV,L-R,3.7,False,176.75600034702367,123.31198594190175,opposite,cross
79,-0.051098833364270256,0.9986936012755917,-0.9948273494945544,-0.10158023773175415,HV,-0.03507379788741344,0.9993847250692562,-0.9742725930967195,0.22537283407854183,Pedestrian,R-L,2.4000000000000004,True,92.90115176880734,74.96520405072386,cross,cross
80,0.03497215608033223,0.999388287053182,0.9998861229234492,-0.015091096219721245,HV,-0.03259538110569122,0.9994686293879237,0.9236267736152051,0.3832930772413803,Pedestrian,L-R,3.6,True,88.86052332605227,69.33009541567453,cross,cross
81,0.002502355682317079,0.9999968691031184,0.4814846094299755,-0.8764545458163041,HV,0.005096334160725535,0.9999870136047379,0.9996521989924338,-0.02637197470026421,HV,L-R,1.9999999999999996,True,151.0742162696138,91.21917834582256,cross,cross
82,0.0016123551415785343,0.9999987001546038,0.14977469878954705,-0.9887201523194015,HV,-0.000743423768015251,0.9999997236605125,0.9596733568097594,-0.2811174989741625,HV,L-R,4.0,True,171.29374856112744,106.36950690477738,opposite,cross
83,0.09112336550908488,0.9958396117138029,0.5231108364862235,-0.8522646612119288,HV,-0.03482631172382169,0.9993933800119528,0.9993904741383872,0.03490960041950841,HV,R-L,4.2,False,143.2306106843116,89.99522500571403,cross,cross
84,-0.0011296041511976494,0.9999993619970273,0.9188412568448628,0.39462734917863035,HV,0.006959172971727502,0.9999757846625835,0.9574564880046462,0.2885776733876144,Cyclist,R-L,3.7,False,66.82198675049736,72.82844298963879,cross,cross
85,0.6007168237622297,0.7994618800474594,-0.7153331658379445,-0.6987835586590913,HV,-0.2780736095849615,0.9605597678710006,-0.5774064132899385,-0.8164568781580868,HV,L-R,3.200000000000001,False,171.25074366898937,128.58640513953074,opposite,cross
86,0.649203239966701,0.7606149835604988,-0.6610485995243353,-0.7503430875718887,HV,-0.6932802705626581,0.7206680695358769,-0.7168691451320808,-0.6972077371613139,HV,L-R,3.0999999999999996,False,179.10166242346872,90.31307252167197,opposite,cross
87,-0.05775867776694131,0.9983305740798559,-0.6243658882002633,0.7811320231893559,HV,0.06948016902851914,0.9975833329159867,-0.9220906653803501,-0.38697390715450475,Pedestrian,L-R,5.4,False,35.324489198045725,116.75046802186083,cross,cross
88,-0.8710781619856249,0.49114441431390177,-0.8751644175093887,0.4838256321501088,HV,0.5237289984449782,0.8518849313069342,-0.852864319128525,0.5221326011248845,Pedestrian,L-R,3.1000000000000005,False,0.4802687539366315,90.1073082180357,parallel,cross
89,0.06714402550112221,0.9977432935577693,0.1166957413153223,-0.9931677118990867,HV,-0.07890457224387835,0.9968821738194593,0.9991902214099347,0.04023557429396964,HV,L-R,2.0,True,169.4485917130224,92.21965223681268,opposite,cross
90,-0.008054724532315212,0.9999675601801833,0.11214884344229754,-0.9936914193624473,HV,-0.001441096284602098,0.9999989616202102,0.9994889613368366,0.03196585937858847,HV,L-R,3.7000000000000006,True,174.0223048599328,88.25074787825928,opposite,cross
91,0.6315447617563797,0.7753394185117106,-0.6314643018730383,-0.7754049493393738,HV,-0.7328999231588744,0.6803364628135963,-0.6744787826143352,-0.7382942311863774,HV,R-L,4.0,True,179.99405445310015,90.4562532805766,opposite,cross
92,0.8079302312972689,0.5892781527902945,-0.8638614625004353,-0.503729464699663,HV,-0.6250179246089134,0.7806103982894199,-0.7808622049529694,-0.6247033030775383,HV,L-R,4.8,False,174.1412472139146,89.97691091651517,opposite,cross
93,-0.0008709598904129763,0.9999996207143628,-0.025006014016160892,-0.9996873007410986,HV,-0.004698390740350453,0.9999889625013123,0.9364949316262219,0.35068111303347654,HV,L-R,5.0,True,178.51720924477792,69.74021826796753,opposite,cross
94,0.8769434901662911,0.4805935029262923,-0.9229516908170299,-0.38491580432347233,HV,-0.7736858748128559,0.6335693861883369,-0.8567005967901588,-0.5158140047142823,HV,L-R,2.3,False,173.91434159254675,70.36583882214299,opposite,cross
95,-0.5719656510375386,0.8202775713337557,-0.8238429542967041,0.5668181248475378,HV,0.385150828943714,0.9228536389720582,-0.8466254492749196,0.5321892037988376,Pedestrian,L-R,3.2,False,20.58394873366972,80.49961403950418,cross,cross
96,-0.014224764616805495,0.9998988229173972,-0.06683175271555652,-0.9977642591459001,HV,0.06962529793991477,0.9975732142989696,0.9800626189385958,-0.19868885967567657,HV,L-R,3.2,True,175.3529199293878,97.46783172315524,opposite,cross
97,-0.8748882973906886,0.4843247537436241,0.8363737622665296,-0.5481595842381402,HV,0.1713924121246543,0.9852028425994784,0.879952348567399,-0.4750619583282992,Pedestrian,R-L,3.6000000000000005,False,175.72739743040623,108.49459749775284,opposite,cross
98,0.14042103207364828,0.9900918814692764,0.9994942183255157,0.03180106183551739,HV,0.15241968862512578,0.9883158596923453,0.6275831912664326,-0.7785495090486155,Pedestrian,R-L,4.4,False,80.10541583807904,132.36078381297227,cross,cross
99,-0.06271434435179683,0.9980315180456599,-0.21026103787749184,0.9776452812501475,HV,-0.08382322947759899,0.9964806401531068,-0.6473178005363749,0.7622202208736988,Cyclist,R-L,2.3999999999999995,True,8.542023300017156,35.53132007619898,parallel,cross
100,-0.06139425148118111,0.9981135936781272,0.9482077107492628,0.3176509676919659,HV,-0.06155799793076562,0.9981035081046233,0.6170048370698921,0.7869593579292108,Pedestrian,L-R,2.1,True,74.99892036071957,41.62698501115955,cross,cross
101,-0.99988852139981,0.014931335268548484,0.9416686934764334,0.33654133732186137,HV,-0.010160033578295124,0.999948385526817,0.6573573985433543,0.7535789610786077,Pedestrian,R-L,4.199999999999999,False,159.4781725592327,41.68078009112112,cross,cross
102,0.3212703867653266,0.9469875070916499,0.8894600867301206,-0.4570128599000757,HV,-0.8711473261303921,0.49102172678596234,0.9329195593230779,-0.36008484532459034,HV,R-L,4.1,False,98.45475025216092,171.69764789976188,cross,opposite
103,-0.07173641886716689,0.9974236242480496,0.3714464750307017,-0.9284543694696397,HV,-0.16609367037124653,0.9861099800035529,0.3721367550824841,-0.9281779115647384,HV,L-R,4.4,True,162.30887464855005,167.71331689424468,opposite,opposite
104,0.061520731518566865,0.9981058058108973,-0.15096826260113075,-0.9885386101145447,HV,0.004635201103332642,0.999989257397664,0.9470976373512575,-0.32094558000331785,HV,L-R,2.000000000000001,True,174.84406260633904,108.45454077785925,opposite,cross
105,0.0014316178972519238,0.9999989752345729,-0.03799003544111719,-0.9992781180468142,HV,0.021180687058466187,0.9997756640845643,0.9637560347030085,-0.2667851299707937,HV,R-L,4.700000000000001,False,177.90483307984334,104.25939780401207,opposite,cross
106,0.9969784948241639,0.07767805905237678,0.961777435804637,0.2738323647362695,HV,-0.995705362211619,-0.09257878624732963,0.9681782854946338,0.25026147825159034,HV,L-R,1.9,True,11.437329914245806,170.8189945917335,parallel,opposite
107,0.8404499983957118,0.5418891032274482,-0.1118397718900495,-0.9937262527595724,HV,-0.03749566657082902,0.9992967902422228,-0.2972753148770908,-0.9547918030464685,HV,R-L,4.6,False,129.23371235587,160.55712734659448,cross,opposite
108,0.10417266235696336,0.9945592272044246,-0.9967794471060262,0.08019185636337864,HV,0.007812639041500086,0.999969480869895,-0.15269703482622365,-0.9882730470650706,HV,L-R,3.3000000000000007,False,91.37990847635409,171.66437963037077,cross,opposite
109,0.12859290551280098,0.9916974662929092,0.9994977039089742,-0.03169132185139107,HV,0.020613690138124696,0.9997875153145738,0.9995273911235468,-0.030740761112181183,HV,R-L,5.0,False,84.42779379515983,90.58043228854541,cross,cross
110,0.017607291424653546,0.9998449796286859,0.9989189555858528,0.04648569856707582,HV,0.03511218010245642,0.9993833772924445,0.8998994349368754,-0.43609747419618533,Pedestrian,L-R,2.9000000000000004,True,86.32672986565497,113.84295511023319,cross,cross
111,-0.017494738984192876,0.999846955342604,0.9972801503031494,0.07370415057056036,HV,-0.012017426492845281,0.999927788122967,0.9114551725364106,-0.41139940259633573,Pedestrian,L-R,3.1000000000000005,True,86.77565633179604,114.98133783713237,cross,cross
112,0.8748020675986771,0.48448048724905274,-0.8753124518233002,-0.4835577645773903,HV,-0.3245040037533741,0.94588432249828,0.49708239774837465,-0.8677033420753469,HV,L-R,2.999999999999999,False,179.93958325668004,169.12836793557912,opposite,opposite
113,0.05182708595250792,0.9986560735116325,0.01897127348530292,-0.9998200291964279,HV,-0.8529312295180709,0.5220232923086784,0.9994052527550364,0.034483920392577194,HV,L-R,2.6000000000000005,True,175.94215662842683,146.55575705080153,opposite,cross
114,-0.22879385804172614,0.9734748946543935,0.1290515208204096,-0.9916378900455242,HV,-0.04866997867889609,0.9988149143737272,0.9999363731210191,0.011280501300120541,HV,L-R,2.3,True,174.1887152488945,92.1433476366361,opposite,cross
115,0.5033516485976616,0.8640816615656279,-0.5224718284795608,-0.8526565477642358,HV,-0.9999887775833318,-0.004737584552665941,-0.4559872146391139,-0.8899863257857744,HV,L-R,4.0,False,178.72378873935347,62.60008402247767,opposite,cross
